Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
07-1533,5.013002344727464,3.9976250537691054,4.998948920269332,3.9876246176176564,4.985200355674367,5.0035265619084885,5.004586211291198,3.0013881024620677,2.008949532647579,3.0082149022297306,33.10130834027072,4.986468322482921,4.001974743800046,4.969227920441897,4.998230301799344,1.9839463310303018,4.9737121823943236,4.009894184437238,4.989836120936471,34.98642031272378,0,42.71671964875208,4.1986217017217395,11.775038782411803
07-1532,3.0009282447645873,4.487283407918538,4.002780618626722,4.030784409688682,5.020723576846533,4.994180954067595,5.009811201423862,2.9891716717939505,3.0119732730317277,3.003969757928779,31.533975888590387,2.978295457517852,3.9962700249374374,3.964111643897842,4.975005821419436,0.9567249854304911,1.0658106239812324,1.0038075891577625,5.007408723571299,23.985952564649196,0,36.57836427034036,4.3492201805475315,9.149194298761838
07-1531,5.013091880241005,5.001053203191963,3.9898376853436672,4.013546885069454,5.017260872477268,5.009457162271986,5.008942989273916,2.9938872060818267,1.991372664358001,3.0168833415958223,32.81242980269828,3.9872625148412792,3.9956274326510153,3.996807459718458,5.000021674663685,1.9811437933684197,4.012566781074477,0.9889863809416993,5.0039527032117945,28.89195912386827,0,22.772218908034244,3.4247248123362826,11.047370333166384
07-1530,4.998557638555263,3.0107758687228654,4.010490698755125,3.9832567802205934,5.008125286336949,5.00945346317329,5.009841173154339,2.017630540808851,1.006480829536124,1.004217512865161,30.92322671965519,5.013949909460779,3.00383254175135,4.0040600342184325,4.012641040067427,0.991764882128337,1.0285833859979483,4.998984659715374,3.99983705805466,27.06216493440316,0,13.127796558788592,2.952032201524527,12.314535325054385
07-1529,5.001405168139668,3.98331095973034,4.9777605673574685,5.000568625515363,4.991246516499806,5.001026695964439,5.0034075522417005,2.02674064077972,1.0145230211324063,1.0028653021705083,34.07140418520166,5.011236015466895,3.0093168806371944,4.996566942254652,3.0020136628702936,4.988682480090833,3.0290679912954546,2.9991059387117036,5.005395011231377,32.067727250021726,1,9.34242432484884,1.7901767494922953,11.842740192955828
07-1101,2.9642932391047854,4.001276833038233,4.003165833992952,3.045656595234407,3.0183227970528708,5.001959085952395,4.998910175790919,2.004105972349813,1.9605870320690193,0.9980777137564374,26.96004723893087,4.003012285768179,3.003968536892134,3.987420345582031,4.982874447708447,5.0143019275544285,1.0034352226308527,4.000644353004521,3.0095839373885838,28.86674224181965,0,8.94931568548036,-9.298581272729162,11.933525354371126
07-1100,4.016374277836828,4.003401671099268,5.00955480926597,4.977096138538534,4.978203856305986,4.991518523141457,4.997531053799819,2.9927265039828415,1.9946355275578045,1.988521957445335,33.08040811487645,5.022967619457029,4.008821317460412,5.020457285762219,5.023480029677872,4.0018094929824075,0.9631571829212704,4.995731369896881,5.001806406360435,33.962931826162226,0,5.156265405824762,15.67749278811503,11.05830507149875
07-1099,3.006191560866537,3.9895185835666553,4.996619773226141,5.009737463396579,5.029397444535579,4.988518921159002,4.999893343063031,1.9983962451802793,0.9846737831743838,0.9885573057855178,32.146720325356675,0.9763718630660104,0.9742055468075231,1.0064155979028337,0.9823789728180494,1.0003651855186648,1.0242012718797713,1.0097616133422793,2.0039762702930006,9.108454241255762,1,155.73761044325022,64.05801122357205,163.23810760302328
07-1098,5.017833898586672,3.991419204958555,5.006310075538911,4.9940509329850515,4.990603861061851,4.996801987971239,4.994626182726112,2.9902113487062985,3.0112343147397502,2.002357645567601,33.98293742321574,4.9970850599504555,4.015359593582435,3.981741048116683,4.988551086405682,4.023598776154273,4.061713933488549,5.027140488689997,5.004845222758839,36.008696512767564,0,166.98267228189556,-32.4838024506343,-166.86384068618693
07-1097,3.948245489514054,3.0033661702886834,4.983133086705536,5.013030036825742,4.996403721600694,4.999257811476294,4.9977959425480085,2.9920816739244414,3.023377351995157,2.0163121922312732,31.955696443300774,4.007836694308759,1.9873828761558763,3.9830414144399304,4.983336376923605,0.9681773998978938,1.9883963501408903,1.0124491530638802,2.9842467049848227,21.973689106312126,1,17.404723269479977,-69.47112207874564,-7.339431723977355
07-1096,5.037318121658376,2.9834557299591147,4.983567082379277,5.0233593279409705,4.994107509652488,5.009023506935077,5.007822007125628,2.990819847909177,0.9896188866017182,2.009140211170371,32.927851664857876,5.011047839792248,3.9720088152250526,3.984742700459438,4.9846510423706745,5.031917125206301,4.982614699531847,0.9338921791098731,5.004216807153993,33.90861082477177,1,-57.17458315218478,-31.85823055998686,81.51969024787422
07-1095,4.997505609163999,3.005107751087514,4.0040275886592305,4.992880591461532,3.9852722355936057,4.007832973666946,4.990129425169328,2.998981344083937,2.981528477162264,2.009048136884173,30.05437152572538,5.011243483244726,3.031391203511408,3.9930451624339653,5.000666489529822,3.0336871548545665,5.025734778682992,4.960295144189518,4.985355544951081,35.10318751054605,0,-52.72227772942559,42.88866298532392,127.7393794239764
07-1094,4.019802625017466,3.986930730680802,4.011545083354455,5.020624621026339,5.026421038725946,5.0015695442232,4.990549021306676,3.0015493653327447,3.0019878840316645,2.982273591693873,27.95678348556902,4.010126663968984,4.023960621699608,5.000704337177235,5.009049155668253,4.997641293583043,4.028348290552681,5.016953466954322,5.000067004973736,36.942504647763926,0,-58.50259680942188,64.09179516858264,162.0882478544973
07-1093,3.981417445914807,3.0155142160130244,3.968100373902246,4.0409428687017455,5.010827112096157,5.010109692068363,5.005094749975041,2.9980978309287862,2.980433829306567,3.008378501756082,29.971156735310082,4.0184579826336835,3.9998218785758346,3.008275207320395,4.991306598253808,3.991987290490756,3.0351256489463974,4.976671755964355,5.005039245514575,33.05631600227033,0,-133.38813458030063,66.27083785063458,162.35893065656222
07-1092,3.010949936850822,2.0341247011521295,3.0088818433611393,4.001221625122817,5.016681614115674,4.991988204616756,4.9978519232285965,2.9971585421193443,2.9961581824717545,1.993602607958364,26.920507437845696,5.010647753778535,4.018174034778209,4.983518500506679,5.008358713616976,5.027389989862222,3.9956648095204517,5.033615752042444,4.9836617878773115,38.157518771075054,1,-151.1888299793288,63.94109780409943,163.98413246578173
07-1091,2.981176036056485,3.9874357429966003,3.9907577779203027,4.014467650535935,4.983205863165718,5.009148414564527,4.988187467506781,3.0097635833423864,2.9943690580708098,2.002816220165395,29.968982000566132,4.983851246485722,2.9943721421550644,3.9728480748371906,5.011391144099048,2.994617877972518,4.995592912056657,4.957678806650563,5.00046273948974,35.01010716800702,0,-158.23547559531275,69.75225333053707,166.87409595629168
07-1090,1.9888535874770572,2.0077977018164037,1.9967195291692346,1.9891165577213996,2.002483264632514,4.993287921681729,4.999623755958153,0.9970572977109041,1.00984242193637,1.008846166210181,19.949323345358174,4.993637423394498,3.9920243554786072,5.007877000975329,4.995127934295993,5.007208016755061,3.919361027336942,5.023625660588215,4.99683667000666,38.11661298788024,0,-163.5530443058569,69.956829408509,160.0321546510177
07-1089,2.0342027006734154,2.9893919257448505,2.977208969193299,4.000355001871051,4.0071508105196445,5.010527105892619,4.998747850550477,1.9978814419907653,1.0053478249427625,0.9814715116886471,25.85787748576294,3.9762856583269213,1.989901873349533,3.0165931531937367,4.977578445114985,3.0056747242352873,5.001541949306505,0.9749595962970105,4.997776178687587,28.03829427529864,1,-124.43129100574058,82.89924592681406,-162.43648138725203
07-1088,3.9965926090689052,3.0151945540743896,3.9855102836511835,3.9967433936296533,5.0037159731057175,4.999886665912837,4.997355584954774,2.9977332282594107,3.0027383709730264,3.002522431016677,29.93986092355877,5.013937141888954,1.98913019187279,5.034234172195537,5.022423821955127,5.009978019207219,4.982695893251783,3.0321459358911276,5.006947623249143,35.082831641890955,0,-7.056783249100745,5.38270442338173,-39.57310871570362
07-1087,3.00388540734346,2.9815313317350163,3.0164379973346627,3.014689714166693,3.9840745608629327,4.983031162163285,5.004206348017419,3.019813523168726,1.0277719308747653,2.003786158647266,26.053507185140287,5.016710667701395,2.9955979994328943,5.00810230130951,4.990067013182894,3.977563201490369,3.93229252239862,3.978849157430598,5.016998208869848,34.97943751042507,0,-132.2229014314797,-81.42062087579842,91.65095835566962
07-1058,2.0155476377637314,2.007015007646037,2.0005591490458015,1.0222054805035152,3.0147606015224375,4.0062002707905915,4.991821736544457,-0.006306466475431716,0.0045764165569709934,0.016003353504159847,19.096732730960863,4.982928608676731,1.9878693079959389,4.985388074329162,4.967265676904761,1.0089705066839108,1.0581095397171916,1.9723118042311882,5.006576701542476,25.92786268609714,0,-172.44910281467128,14.104567583644604,143.22267024970265
07-1057,4.008857566104814,4.987257193066097,3.9934872731510125,2.9979787604766392,5.001668202976997,5.006874414404929,5.000079656838267,3.007655556691113,2.9929106770868743,1.9917169509758301,30.99235100830477,4.994684715687114,1.9516008064782915,5.012224328328727,4.994237775971839,0.9820056380009298,1.0074117285803097,5.002307407133406,5.0002254546203195,28.96211834054567,0,172.93382755007303,60.95139838389499,149.89721622893148
07-1056,4.002687904133783,3.9969786964587057,4.9980180260474825,4.0282688739683925,4.986893683569093,4.996122862152332,4.998705824799299,2.9903919415276943,2.994991596578454,1.999019026210911,32.00241618668278,4.975443891590814,1.9968833979313956,3.996980585054243,5.008645786752391,3.9877832139636102,2.945282456134231,4.957985841958429,4.98795636290202,32.970910328967676,0,109.51915969832528,-24.660887271305832,39.22307495032376
07-1055,3.0065216548828233,3.9849503756364864,4.008323622678562,5.028202969466392,4.974537783913909,4.996847377478385,5.000232032483733,3.0044927720717127,0.987032280254264,2.0027237170063046,31.020507007992528,4.998307157499282,2.9835323207322273,4.973071071789358,5.010865769144103,2.0189407216945896,5.011556518167474,4.972855496238588,5.012233572465143,35.02208429721625,1,168.52889305514088,2.659048848252835,10.345627572820765
07-1054,3.042947731075385,4.012003649164053,4.007494728854035,4.0156098364094035,5.008326138992742,3.998645190395471,4.989374196039275,3.0070128231890556,1.9827171165600193,2.9917183857041607,29.140733371025725,4.988431401803337,4.005050903620593,3.9990298646328575,4.9831597236295675,1.989731782888066,4.057088853941101,5.024861779177876,4.998539728191797,34.0584683978511,0,162.94606814242925,3.9314685598420454,11.949811381507907
07-1053,3.9989703833930825,3.9877828019956576,4.998723464130419,3.9904882161672437,5.033631055257315,4.983652201006457,4.996793898508206,3.013920279440627,1.976427461520189,1.9914257357448575,31.927586434524795,4.9836652686561935,1.9959251585460138,2.0056574076498643,1.9726180602626482,4.986986833689716,1.0369307051616954,3.0415703440623156,4.984916818629105,24.872909982666936,0,147.95705944746715,3.3028974940851867,9.73966390129168
07-1052,4.003593530736373,4.008056887610095,5.018595992131718,3.988722317381504,4.98606623572442,4.979919453315534,5.000121270769563,2.995066567229999,1.0192441673131296,2.9908072450436274,31.909495253676205,4.999653558061753,3.010786078859934,4.028697581634161,5.004530788859246,1.0041572064852584,1.0296594588102184,2.993498875049281,4.989659979801221,27.013206341669186,0,124.29721963761853,1.7565628406608917,13.05660572413671
07-1051,3.018774623386006,3.994977285043925,4.0165117938815085,3.9850255842276336,5.002339284930163,5.011053005875921,5.003319652555672,1.9856983745700811,0.987812708732884,0.9979532087984032,29.99630027638894,4.026324607740897,2.0002217856514966,3.0014282277627595,5.0076562830558515,5.027467919693636,1.9622043830382585,4.985813698655791,4.9886470286467715,31.025872013182113,0,49.32360772831545,3.4155735206009687,11.120622464211618
07-1050,3.019755147947431,2.9983290747209597,3.007033257625598,3.017495733119321,5.015240918183516,3.9930022700051238,5.011326408081557,0.9899347924339036,1.005360039098417,1.0279974775391065,26.028267662111134,4.011122634740592,3.9784822182843644,2.98367845476754,5.016557976163161,5.049057035947387,4.983300126534974,4.956378792820347,4.990034465893944,36.004298106366974,0,-34.16812286229348,3.397410712599961,12.092214199106396
07-1049,5.021211586816137,4.002156756926783,4.000929184152609,4.9776637894827065,3.9825747737761272,5.0157543340449156,5.00494395451723,3.012383281742282,1.9949122633596617,1.9985244699594467,31.997607320762228,3.9964785542665466,2.978487149961252,3.9622274816452014,5.014859107055977,5.023303215545911,0.9733522597282143,1.0181679522325517,5.009069872943314,27.91444918880361,0,-63.01383310382497,3.4860501726084343,11.41186745318892
07-1048,3.0114137621366512,3.988879831158664,3.01118389314933,3.012475973733935,2.9934128772875215,4.011637031967284,4.0028288788329025,2.0267265999235677,2.9995041656091788,2.007812941372093,23.902152501844576,3.999320542913446,2.9789143083894514,3.9753959120574867,5.002172441480342,4.023033401407955,1.0005547992895276,4.987345541531255,5.001773641572186,31.03383501330395,1,-58.480832765591686,3.821943822792002,9.42144393534191
07-1047,3.9795751230410175,4.003070677425221,4.005347056852178,3.9800721905097305,4.988194829625985,4.013308142149243,5.007799647757437,2.010713142895602,2.0195761828420333,1.0005062833189473,30.06344708423686,4.026275305328415,2.9853230687533583,2.9805778020468545,4.986394435373322,4.999512554939631,4.023791159678973,2.9653418018913738,5.0048384828341845,32.03066359949812,1,-32.51903654698963,3.752615446780092,12.407581453981432
07-1046,3.02918853427189,4.022337920222901,5.018048826888359,4.01518021300592,5.013514105100116,3.9944778606596527,4.998136252422598,2.9837960036224405,2.002997274389575,1.995071817612291,29.99009451680222,4.017606721036476,2.9880603229693237,3.0333553076904503,4.99285165818729,4.052210797286096,2.0134197434981767,5.007953316625742,4.974944471682142,31.0678113100172,0,-27.124389364013574,3.3377641412865033,10.035345911615766
07-1045,4.979515430472674,3.9886423402720967,3.0153054548125766,5.000317404122763,5.018192013083054,4.986341950212723,5.00953231034567,3.010279194262563,2.984345265986859,2.999612226217476,32.039752853777784,3.9956542251213385,4.015620482635579,4.9961770152145535,4.996401459787613,4.004051659506998,1.9721532842671388,3.962234600534591,5.0068664286227405,32.981926662037246,0,-28.59683339272312,4.139845819556514,10.570011759102968
07-1044,4.005407931385147,4.017104626731005,3.9826750686735934,4.024582615295214,5.002182678647327,4.990770528661008,5.00686599023431,2.987883123639794,2.990428878920391,2.0123289416895385,31.11134637581506,5.007010812867789,4.00316512545524,3.9982063888957446,4.986442294381083,4.999273081954491,0.9943544979878861,1.0043605986906077,5.005632975359708,30.024739541046397,0,-33.49400837729934,3.0722102022070836,8.50986043320138
